eps,theta,ρ,statusQuo,universalEps,τ,sr,h,ι,s,s_,c10,c20,nRoots,time
0.30875,0.625,1.0,False,False,0.1426872251427245,0.14345738542134323,0.4912196198002419,0.37390086708642584,0.012835764994139328,0.013798211582338998,0.010928168483380164,0.022694223472012783,1,0.5629398822784424
0.335,0.625,1.0,False,False,0.14471096025746963,0.14309234808982943,0.490611993276637,0.37104480500549597,0.012764083602684238,0.013723109559055395,0.010948982478453433,0.02280897899214409,1,0.5353207588195801
0.36125,0.625,1.0,False,False,0.1466580923731394,0.142750289508224,0.49002683753480264,0.36813921213973594,0.012696385579184606,0.013651670416585276,0.010970510306115457,0.02292340819151265,1,0.5485713481903076
0.3875,0.625,1.0,False,False,0.14854021304554013,0.14242765188491419,0.48945930515849645,0.36519570801424234,0.012631902802845095,0.013582997351661616,0.010992415783933698,0.0230379112748065,1,0.7684328556060791
0.41375,0.625,1.0,False,False,0.1503492832591288,0.1421248191974207,0.48891133607915804,0.3622137149170883,0.012570710335684384,0.013517167048423555,0.011014755021505914,0.02315216940064233,1,2.070873737335205
0.44,0.625,1.0,False,False,0.1521019510568057,0.1418386673664405,0.4883795773898947,0.35920645349090635,0.012512365437666616,0.013453928216050305,0.011037411598215002,0.023265853698503664,1,2.031100034713745
0.46625,0.625,1.0,False,False,0.15378763503301965,0.14157026909607157,0.4878637605559361,0.35617106762050593,0.012456733244748972,0.013392752892129793,0.011060197821516722,0.023378786604016762,1,2.2025461196899414
0.4925,0.625,1.0,False,False,0.1554107882239509,0.1413184367141566,0.487364471499892,0.3531130922213956,0.012403804067774263,0.013333891840656902,0.011083220053232538,0.023491288622780493,1,2.0894970893859863
0.5187499999999999,0.625,1.0,False,False,0.15697995929737552,0.14108139114071394,0.4868823922726988,0.3500402995778438,0.012353590104766403,0.013277772393106216,0.011106653471783641,0.02360308127939727,1,2.0896012783050537
0.545,0.625,1.0,False,False,0.1584925617409507,0.14085846031388743,0.4864146394653474,0.34695289592044565,0.012305628542999264,0.013223516335091216,0.011130182162547885,0.023714735384777686,1,2.1314659118652344
0.5464552886957368,0.625,1.0,False,True,0.15857438050060751,0.14084658273397424,0.4863893927733907,0.34678113005140765,0.012303064763151733,0.013220612045576828,0.011131510185736052,0.023720925608369754,1,2.0370516777038574
