ρ,preferences,requested,residual,verifyResidual,β,ω,η0,X0,sr,τ,ι,nRoots,nfev,time,nι,ns,nτ,x0,x1,x2,x3,commit,timestamp
0.7,CRRA,True,5.962230709144478e-12,3.946659536890884e-05,2.0835711963375574,3.9765056160890846,0.32556935961803707,0.40835177847628495,0.18399999999895553,0.12500000000576894,0.35621056620541564,1,11,357.40998792648315,45,45.0,101,0.7340833428048452,1.3804034477337046,-1.1221797536490536,-0.8956262739129764,84ef022,2026-08-19T09:41:40
0.8,CRRA,True,4.140909837246909e-12,4.4790055276910934e-05,1.6622084726650006,3.359014452720385,0.3255558319839064,0.40820330562215723,0.18400000000172798,0.12499999999619385,0.3586566898038764,1,11,332.6783890724182,45,45.0,101,0.5081471233834541,1.2116476133063367,-1.1222213052102805,-0.8959899305937206,84ef022,2026-08-19T09:34:28
0.9,CRRA,True,3.916422741667702e-12,3.289542051732042e-05,1.3944987558660824,2.940915418374786,0.32555037640398055,0.40814344129064717,0.18400000000036787,0.12499999999791654,0.3604511706375817,1,12,337.7376899719238,45,45.0,101,0.33253503591296296,1.0787208996801547,-1.1222380630905024,-0.8961365945740543,84ef022,2026-08-19T09:27:38
1.0,LOG,True,5.136295833096938e-10,,1.2116147188979358,2.636786706460984,0.3255530336342104,0.40817259827889885,0.18400000000886207,0.12499999999678124,0.3618008731560842,1,25,15.366592645645142,50,,101,0.1919539484117274,0.9695610191779009,-1.1222299008533252,-0.8960651590347515,84ef022,2026-08-19T09:20:46
