t,ρ,τ_base,s_base,h_base,ι_base,R_base,w_base,bbar_base,b0_base,bi_base,c10_base,c20_base,s__base,sr_base,τ_ee,s_ee,h_ee,ι_ee,R_ee,w_ee,bbar_ee,b0_ee,bi_ee,c10_ee,c20_ee,s__ee,sr_ee,d_τ,d_s,d_h,d_ι,d_R,d_w,d_bbar,d_b0,d_bi,d_c10,d_c20,d_s_,d_sr
3,1.9,0.10923076923199145,0.02512410528071181,0.6030132609814584,0.31547392826377924,3.2494661591300265,0.1958034986154551,0.029033494768680407,0.004657845261791173,0.009573700570794692,0.023807646399411023,0.032350868627511305,0.028839203297077017,0.13831097755793775,0.10923076923199145,0.025356630876526332,0.6023686839085731,0.26456839402493093,3.2472079995071748,0.19587680638179528,0.026895871484489076,0.008835885564224759,0.008835885564224757,0.02502508347726271,0.0351912220517822,0.028839203297077017,0.13968813049433096,0.0,0.009255079662201515,-0.0010689268621325576,-0.16136209581250827,-0.0006949324942212565,0.0003743945683225558,-0.07362611016078136,0.8969899315261758,-0.07706685634400312,0.05113638943670651,0.08779836662114993,0.0,0.009956931551700743
4,1.9,0.18105951512500804,0.02213436521226191,0.5968395371914227,0.3581975518600249,3.018273956743877,0.20374171154081952,0.03896984593414627,0.006247631439507105,0.012841335277746642,0.02518349206275245,0.030170471385133398,0.02512410528071181,0.11831584043331517,0.18105951512500804,0.022446621884070525,0.5966323019634114,0.29245352673247554,2.99957695476625,0.2044245584412846,0.036138291324054966,0.011895552927144601,0.011895552927144601,0.02667321883690969,0.032018404228152726,0.025356630876526332,0.1196257067489004,0.0,0.01410732446194718,-0.00034722101184259113,-0.1835412464048346,-0.006194600704104936,0.003351532169338256,-0.07266014381674091,0.904010030412914,-0.0736514022993413,0.05915489283396935,0.06124971729576312,0.009255079662201515,0.011070929393629969
5,1.9,0.2281315816816819,0.02145782010229017,0.5904865267354399,0.38821786377424394,2.888930765517495,0.20860384466748902,0.04183280341106951,0.00663795653840781,0.013643606588216102,0.02556355673972275,0.02954277313469616,0.02213436521226191,0.11323134225125929,0.2281315816816819,0.021788206758940616,0.5905440530593893,0.3234615036253266,2.8629257602939675,0.20962200591407346,0.0388415736114398,0.012663629984544475,0.012663629984544471,0.027042294845093323,0.0314575744892638,0.022446621884070525,0.11440517547732468,0.0,0.015397027986789213,9.742190777406456e-05,-0.16680417412881954,-0.009001602092346794,0.004880836440034786,-0.07150440696590243,0.9077603041344997,-0.07182680014520726,0.0578455541389038,0.0648145435040024,0.01410732446194718,0.01036668119203843
6,1.9,0.22448133591329913,0.021340907206752028,0.5895338744126659,0.3857306719490863,2.944721939963216,0.20646632291452513,0.04111355920363412,0.006454385753889286,0.013266296560563875,0.025231545731707574,0.030984829672454084,0.02145782010229017,0.11396414753791843,0.22448133591329913,0.021677885692751177,0.5896591652772082,0.32099854998911725,2.916023050535641,0.20755800272106606,0.038176619427778447,0.01231982113318864,0.012319821133188639,0.026716021632329584,0.03287091966980411,0.021788206758940616,0.1151303280986022,0.0,0.015790260588946836,0.00021252530173443418,-0.16781689055962135,-0.009745874147945366,0.005287447323759853,-0.07143482181411498,0.9087519096243912,-0.07134435922296367,0.058834124409449906,0.06087140117561418,0.015397027986789213,0.010232872231117796
7,1.9,0.2247521584202473,0.021294910135472175,0.5892406441585974,0.38606082278257176,2.95424233182436,0.2061077842615006,0.04113760830562793,0.006447742029062708,0.013252641097878977,0.025167061937043655,0.030766599543122917,0.021340907206752028,0.11397302579705833,0.2247521584202473,0.02163393197262419,0.5893829837741169,0.32100088563748713,2.9247696762671507,0.2072235435621162,0.03820045198059138,0.01230904014909428,0.012309040149094279,0.02665976705139188,0.03266125430734921,0.021677885692751177,0.1151362624705629,0.0,0.01592032250877118,0.00024156448970469313,-0.16852250553723291,-0.009976383873359751,0.005413474821504005,-0.0713983249394381,0.9090466233934633,-0.0712009735882545,0.059311854442218204,0.061581545973929286,0.015790260588946836,0.010206245428421301
8,1.9,0.2260734374214605,0.02043156699273675,0.5904326534501615,0.3922359122660102,2.9622772046617847,0.20580657070817573,0.04142316589413282,0.006489269842165584,0.013337997056624156,0.025344547452298874,0.030842537401753734,0.021294910135472175,0.10929125892150965,0.2260734374214605,0.02080040634033412,0.5905081771912654,0.31461829128404817,2.9322637513792746,0.20693820190618226,0.03846338715795092,0.012387958818125334,0.012387958818125332,0.027032017537873182,0.03275109764169945,0.02163393197262419,0.11064163593464503,0.0,0.01805242582365274,0.00012791254118904583,-0.19788504457318168,-0.010131885441132082,0.005498518313154843,-0.07145225798883537,0.9089911684102896,-0.07122795382737013,0.06658118827137494,0.06188077897369082,0.01592032250877118,0.012355764097339073
9,1.9,0.2696024035235034,0.0,0.5663881863131548,,2.9619134700807543,0.20582017932050278,0.0472946888188338,0.007424079094652565,0.015259397054072161,0.03279487221457371,0.03116083681553199,0.02043156699273675,0.0,0.2696024035235034,0.0,0.5673519157720684,,2.9309046801626852,0.20698986607110428,0.04399754533109277,0.014197405835479075,0.014197405835479073,0.03303736592809043,0.03337779795418842,0.02080040634033412,0.0,0.0,,0.0017015352406746231,,-0.010469174819352056,0.005683051848769827,-0.06971487856429315,0.9123457137876154,-0.06959588343037981,0.007394257002439453,0.07114575105221177,0.01805242582365274,
