t,ρ,τ_base,s_base,h_base,ι_base,R_base,w_base,bbar_base,b0_base,bi_base,c10_base,c20_base,s__base,sr_base,τ_ee,s_ee,h_ee,ι_ee,R_ee,w_ee,bbar_ee,b0_ee,bi_ee,c10_ee,c20_ee,s__ee,sr_ee,d_τ,d_s,d_h,d_ι,d_R,d_w,d_bbar,d_b0,d_bi,d_c10,d_c20,d_s_,d_sr
3,0.9,0.10923076923103504,0.026403532862002803,0.6039643258799472,0.37008291653083686,3.2494661591444984,0.19580349861498555,0.02884994795803911,0.005141270486303483,0.009505550218604237,0.027171492895491624,0.03739610754632583,0.0288846881240479,0.14512547778990664,0.10923076923103504,0.02672842641958947,0.6033783943757465,0.3236738047829789,3.24741672156231,0.19587002724396774,0.026920708789168774,0.008850390254614076,0.008850390254614078,0.02829169786868991,0.04043533686818963,0.0288846881240479,0.14700395163190513,0.0,0.012304927499085627,-0.0009701425714955247,-0.12540192933761352,-0.0006306997770759715,0.0003397724221108067,-0.06687149563237771,0.72144030900374,-0.06892393905908589,0.04122721476905511,0.08127127450627958,0.0,0.012943790922210763
4,0.9,0.18974633672141253,0.02409004417337315,0.5994658550813599,0.42724109112239833,2.930735912995674,0.20699628421240368,0.041247608491677086,0.007363052321109501,0.013613340085290629,0.02902630064440528,0.036000727885816215,0.026403532862002803,0.12618971290403463,0.18974633672141253,0.024581874753022547,0.5994949498669491,0.3671241337190495,2.907622418190138,0.20788068780619873,0.038632439694838074,0.012737861541037631,0.012737861541037634,0.030492458308768206,0.03789255058030777,0.02672842641958947,0.12821200274436365,0.0,0.02041634195893338,4.853451675779219e-05,-0.14070968044158982,-0.007886583947412151,0.004272557824697598,-0.06340170721332117,0.7299702603659113,-0.06431034108954337,0.050511351147515926,0.05254956790017862,0.012304927499085627,0.016025790009261076
5,0.9,0.24335049522538824,0.02315972501554028,0.5933233001729812,0.46828710572441734,2.7427688588211003,0.21451788095843766,0.04550850023602516,0.008063151137975932,0.0149077330722844,0.029985799280392803,0.03629243246031214,0.02409004417337315,0.11827469947304559,0.24335049522538824,0.023706870817669114,0.5938130149551459,0.40898167699770105,2.708424894274532,0.21597833169325928,0.042720427912912196,0.013995091964764245,0.013995091964764247,0.03147674172555556,0.03843754184071446,0.024581874753022547,0.1201510846167692,0.0,0.023624883359439686,0.0008253759493719315,-0.1266433092044541,-0.012521640106899157,0.006808060606866562,-0.06126486939039766,0.7356851837800711,-0.06121930833446987,0.04972161759708915,0.059106244332013835,0.02041634195893338,0.015864636748886607
6,0.9,0.23747431103336666,0.022975282510834555,0.592372595749599,0.46350438222959756,2.8109573062161157,0.21169996424497584,0.0442090125374358,0.007752647613769739,0.014333651850481641,0.029525240895090274,0.03823860566046851,0.02315972501554028,0.11908538723832045,0.23747431103336666,0.023550565885939883,0.5930382942056225,0.40409278713102753,2.770637852105954,0.21335329487759636,0.04152197579617584,0.013473559870343647,0.01347355987034365,0.031045901236792423,0.04033676619751827,0.023706870817669114,0.12098530163624893,0.0,0.025039229651867778,0.0011237833431188005,-0.1281791443109601,-0.01434367360222788,0.007809782295037593,-0.060780293135581864,0.7379301293680374,-0.06000508377835967,0.051503740379473806,0.05487021560566108,0.023624883359439686,0.015954219421785654
7,0.9,0.2381370896112194,0.022836469174784227,0.5918394332145195,0.46430374756723153,2.8239513439960104,0.21117488562380216,0.044253547047449646,0.007748022466679132,0.01432510054627477,0.029439274389373767,0.037820687335779236,0.022975282510834555,0.11876709883656393,0.2381370896112194,0.023424152090212317,0.5925807540925888,0.4044852013891394,2.781181052763487,0.21291740406018936,0.0415749756018379,0.013473157120846293,0.013473157120846294,0.0309774562916901,0.03994058312834983,0.023550565885939883,0.12067533998007814,0.0,0.025734403638764114,0.0012525709448640843,-0.12883494154746267,-0.015145548213306603,0.008251541992031264,-0.06052783616960067,0.7389155979849658,-0.05947207300056423,0.05224931436732505,0.05605122333578327,0.025039229651867778,0.01606708560036596
8,0.9,0.23968110236216592,0.021358037061779706,0.5939077269334813,0.477485626678657,2.841533282350206,0.21047030205136624,0.044587131545245184,0.007799401137677272,0.014420093124206437,0.029744381076220898,0.03792834396182146,0.022836469174784227,0.1110618472052379,0.23968110236216592,0.021989219876976166,0.5946046350564763,0.39913334134831024,2.7971200242065763,0.2122632389864045,0.04189076804179828,0.013565021885099,0.013565021885099001,0.03158599720306562,0.04006695896419013,0.023424152090212317,0.11324527776117016,0.0,0.029552473074689223,0.001173428280843103,-0.1640934950761922,-0.015630032707868113,0.008518716976044782,-0.06047402938919144,0.739238903813938,-0.059297206456459084,0.06191475701328342,0.05638566778769438,0.025734403638764114,0.019659591577811275
9,0.9,0.31376542556470294,0.0,0.5592299516306284,,2.8540602844512843,0.20997236994313012,0.05463972719428716,0.00959125248875901,0.017732996626824427,0.03885676343883663,0.038697403678373564,0.021358037061779706,0.0,0.31376542556470294,0.0,0.560779741321728,,2.805581287313278,0.2119182983077272,0.051459618743375554,0.016720508773093962,0.016720508773093966,0.039325551651157656,0.04134405992004135,0.021989219876976166,0.0,0.0,,0.0027712923576084236,,-0.01698597517442646,0.009267544892330948,-0.05820139693603932,0.7433081646730155,-0.05709626382034527,0.012064520326273032,0.06839363859304326,0.029552473074689223,
