t,ρ,τ_base,s_base,h_base,ι_base,R_base,w_base,bbar_base,b0_base,bi_base,c10_base,c20_base,τ_reform,s_reform,h_reform,ι_reform,R_reform,w_reform,bbar_reform,b0_reform,bi_reform,c10_reform,c20_reform,d_τ,d_s,d_h,d_ι,d_R,d_w,d_bbar,d_b0,d_bi,d_c10,d_c20
3,1.0,0.10923076923077316,0.02619463227991184,0.6038460117063866,0.3114876984230554,3.249466159130965,0.19580349861542468,0.028885758634258588,0.005044312732976339,0.009520466587645738,0.02361816447527758,0.03241476497188883,0.12170742882187852,0.025620409627554547,0.6018116495163064,0.266269444520257,3.242346096538004,0.19603490731002657,0.029830436090073124,0.00984398129920054,0.009843981299200541,0.0249555379552752,0.036503927448552166,0.11422293991856614,-0.021921386268042853,-0.003369008241573712,-0.145168666793974,-0.0021911484053936947,0.0011818414698319124,0.03270391710239329,0.9515009913733503,0.03398097231648434,0.05662478476672139,0.12615123016346397
4,1.0,0.18891992630175022,0.023760805502779318,0.5989641774642531,0.35819172068629257,2.944304156746294,0.20648209750190874,0.04101196092361572,0.007170263917965956,0.01353291551678204,0.02520223269955543,0.031193741665254928,0.20978602352193595,0.022861190508160344,0.5934351933189507,0.30794810798628824,2.9690794438391253,0.20555254725782288,0.04191610680446735,0.013784663283155045,0.013784663283155049,0.026366800787395835,0.03403952206393641,0.1104494249423833,-0.037861300388732366,-0.009230909549064692,-0.14027016761788336,0.008414649361569326,-0.004501844253481879,0.022045907108309004,0.9224764166094246,0.01860262602399443,0.04620892528545495,0.09122920966711878
5,1.0,0.2414818053714775,0.022867163882524858,0.5927512318749012,0.39285896941206483,2.765677801789345,0.2135592435131576,0.04503086605179709,0.007809254072274767,0.0147389240923729,0.02594280973256557,0.031347727120595095,0.25816639731020585,0.021974308618567806,0.5869243204193008,0.343206423979337,2.8177882646552517,0.21142346628015976,0.0442986718003918,0.014365430218735811,0.014365430218735811,0.026833967887961004,0.03420282969291297,0.06909254265787035,-0.0390452995633348,-0.009830281477728242,-0.1263877098365238,0.018841841530561565,-0.01000086532366018,-0.016259830547408982,0.8395393575088648,-0.025340647071407596,0.034350872730519066,0.09107845558736227
6,1.0,0.23554639173375325,0.022700266740787397,0.5918795435742122,0.38871358362071906,2.8327477417610303,0.21082153530554135,0.04375102056892922,0.007508601526959019,0.014171482566898659,0.0255554879147291,0.0329567903932413,0.2505056674335957,0.02186009303034182,0.5864007295096855,0.33732808204342596,2.889520424188403,0.20858092161914168,0.04283842829138249,0.013739479100527127,0.013739479100527127,0.02644615069913198,0.03553144428652363,0.06350882978819516,-0.03701162281657111,-0.009256636969477872,-0.13219373786389643,0.0200415595043697,-0.010628011427543993,-0.020858765479743413,0.829831966871148,-0.030483999421527908,0.03485211424547052,0.07812210662996866
7,1.0,0.2363657055350515,0.02257324941780366,0.5913563810702868,0.3894476089703136,2.8446323698180254,0.21034680333910435,0.04383007702829078,0.007511107335173878,0.014176211945239667,0.025484749408632042,0.03261186468907304,0.2517508091907746,0.02171615594143834,0.5859593821130368,0.3377998840760213,2.897906135396491,0.2082557031636152,0.04299023149457121,0.013775866299964138,0.013775866299964138,0.02641196527913163,0.03514509353381119,0.06509025334659446,-0.03796943277866427,-0.00912647454227522,-0.1326179021379722,0.01872782091060632,-0.009941202539303862,-0.01916139762148905,0.8340659619458406,-0.028240664489357026,0.03638316609012948,0.07767813551572034
8,1.0,0.2379053043783599,0.021136178299208472,0.5933917133339806,0.3979207790540453,2.86140968710724,0.20968180280356785,0.04416649672087427,0.007562069142881441,0.014272395551056591,0.025786221230919948,0.03271700215602698,0.2548562272489292,0.020139975937236425,0.5878574409428949,0.32778297239566956,2.9165009981447767,0.2075396868001468,0.04354415915594132,0.013942866032644505,0.013942866032644507,0.02705446279165131,0.03533748603440794,0.07125071429097218,-0.047132568048470436,-0.009326507712740462,-0.17626072914591295,0.019253206307982884,-0.010216031981696516,-0.014090716066208042,0.8437898105929951,-0.023088592047022516,0.04918291630921967,0.08009547653186289
9,1.0,0.3106677668683535,0.0,0.5593588922432411,,2.8739280344668123,0.20918950964882882,0.05405315679602276,0.00928668989718829,0.017527386892176467,0.03328293704310861,0.03345793214302864,0.3418213361695553,0.0,0.5498513235367168,,2.9326845278323446,0.20692221384432874,0.05428858638960011,0.01743954646962791,0.01743954646962791,0.03262781267311738,0.03679978413833902,0.10027937437874979,,-0.01699726032493254,,0.020444664118540734,-0.010838477552274184,0.004355519779645434,0.8779077004507325,-0.005011609721912724,-0.019683490346501076,0.0998822037484075
