t,ρ,τ_base,s_base,h_base,ι_base,R_base,w_base,bbar_base,b0_base,bi_base,c10_base,c20_base,s__base,sr_base,τ_ee,s_ee,h_ee,ι_ee,R_ee,w_ee,bbar_ee,b0_ee,bi_ee,c10_ee,c20_ee,s__ee,sr_ee,d_τ,d_s,d_h,d_ι,d_R,d_w,d_bbar,d_b0,d_bi,d_c10,d_c20,d_s_,d_sr
3,1.8,0.10923076923084042,0.02520397711901106,0.6030881099205653,0.315273025696061,3.24946615913166,0.19580349861540208,0.029023927426290494,0.004680579956011965,0.009571014486290523,0.02379145139515138,0.03233786553948976,0.02884278295924649,0.13873346058734043,0.10923076923084042,0.025444684932861717,0.6024454238642156,0.2645273034111012,3.247214905069821,0.1958765820835102,0.026895754644609953,0.00883700111008319,0.008837001110083188,0.02500677162947802,0.03519723248946052,0.02884278295924649,0.14015552003290646,0.0,0.009550390111610296,-0.0010656586422078673,-0.16095802098172918,-0.0006928073571446092,0.00037324904113011925,-0.07332476926443787,0.8880141335332847,-0.07669128254468027,0.05108222336424251,0.08842163520282487,0.0,0.010250298951281156
4,1.8,0.18185901127211976,0.02224907233181551,0.5969795262866312,0.35847002900235303,3.012512470943853,0.2039514358344616,0.03917068415609095,0.006313035794094563,0.012909117589186893,0.025182067004897512,0.03025086394411538,0.02520397711901106,0.118778834741756,0.18185901127211976,0.022575228482926195,0.5967901279625198,0.29288267746316143,2.9933402024097853,0.20465379375548212,0.03634355131522244,0.011964641921354612,0.011964641921354612,0.026675827895431818,0.03211225773752521,0.025444684932861717,0.12014455160042196,0.0,0.01465931461080694,-0.00031726100439233296,-0.1829646727279426,-0.0063642121713974875,0.0034437508034539377,-0.07217471182281854,0.8952279555498102,-0.07316345685962344,0.05931843840475026,0.06153192176092959,0.009550390111610296,0.011497981619665198
5,1.8,0.2295546565883628,0.021546429781344623,0.5905813297050497,0.3890021627802669,2.8795412788530865,0.20896983459514984,0.04214742573474964,0.0067239862944787196,0.013749443623415427,0.025586953901964214,0.029690129446050983,0.02224907233181551,0.11348157709910237,0.2295546565883628,0.021892561779526636,0.590671701146403,0.3244033264138756,2.85271471030487,0.21002569346992872,0.03915723909300609,0.012769924419897247,0.012769924419897246,0.027070705209868467,0.03163176987784575,0.022575228482926195,0.11470737695664861,0.0,0.01606447108382203,0.0001530211620446309,-0.16606292341588036,-0.009316264623545067,0.005052685603280871,-0.07094589027956222,0.8991597931100843,-0.07124064291954701,0.057988587214766074,0.065396832820243,0.01465931461080694,0.010801752045406898
6,1.8,0.2257341340907262,0.0214229827476884,0.5896046952591403,0.3863859703362086,2.9370739733989155,0.20675564013717512,0.04138251611048441,0.006531199270531226,0.013355225937506593,0.025245126983074503,0.03114860135149252,0.021546429781344623,0.11422863726898248,0.2257341340907262,0.021776581775509025,0.5897692363875345,0.3218133287909677,2.9073333516933304,0.20789181695111028,0.03845028607954046,0.012410817042280899,0.012410817042280899,0.026735378938739417,0.03305875626018314,0.021892561779526636,0.1154472406368478,0.0,0.016505592707849237,0.00027907024777329426,-0.16711952944112818,-0.010125935531398289,0.005495263941440065,-0.07085673628726163,0.9002355506558362,-0.0707145577053423,0.05903127192285651,0.061323938341105944,0.01606447108382203,0.010668107376574865
7,1.8,0.22599215632745273,0.021371870571267992,0.5893003590819929,0.38671607684890175,2.9470746319845347,0.20637755461739288,0.0414011755265455,0.006523338789791314,0.013339152550076418,0.025178602545418628,0.030917866869658684,0.0214229827476884,0.11422383155720599,0.22599215632745273,0.021727933193918074,0.5894845197354845,0.32179611720721996,2.9164731757810656,0.20754075288292073,0.03846945538977174,0.012398032961953666,0.012398032961953664,0.026677685804576495,0.03283666026895964,0.021776581775509025,0.1154399104946894,0.0,0.016660339648919997,0.00031250728198872757,-0.16787499545059614,-0.010383671954334761,0.005636263438067779,-0.07081248538206375,0.9005655480221175,-0.07055317679213158,0.05953798493994,0.06206098911642477,0.016505592707849237,0.010646455480477934
8,1.8,0.2273847806844018,0.0204675569153791,0.59054895697329,0.3931780111316726,2.9557175242926257,0.20605238743682538,0.04170031320679415,0.006567080668185449,0.013428597481196562,0.025363176845263825,0.030995630655252637,0.021371870571267992,0.10933162566096755,0.2273847806844018,0.02085428767822467,0.5906652246465935,0.3151591223812818,2.9245171704523663,0.20723317746665842,0.03874526820362841,0.012480894430727012,0.012480894430727012,0.02706623903805137,0.03292901477361923,0.021727933193918074,0.11074089478206418,0.0,0.01889481800121362,0.00019688066828438266,-0.1984314649891823,-0.010555932217415243,0.0057305331159778206,-0.07086385630993952,0.9005240016604836,-0.07057349449907735,0.06714703773812003,0.06237602131315101,0.016660339648919997,0.012889857921501324
9,1.8,0.27317690359866237,0.0,0.5657289028843466,,2.956288196935119,0.2060309687929279,0.04788616030717481,0.007557223219818304,0.015453275789062755,0.032821042788231176,0.031347637109936856,0.0204675569153791,0.0,0.27317690359866237,0.0,0.5667360510770707,,2.9239153606015686,0.20725614359792355,0.04457792229110622,0.014388511189958215,0.014388511189958214,0.033074992635127025,0.03360570806784154,0.02085428767822467,0.0,0.0,,0.001780266462592106,,-0.010950500822995646,0.0059465565403762355,-0.06908547260518016,0.9039415366513619,-0.06890219353091087,0.007737409458145272,0.07203321098766025,0.01889481800121362,
